Created At,Tweet Id,Tweet,Length,Prediction
2020-10-19 23:03:30,1318326938134523905,"RT @mujerxsrising: We’ve all heard: thIS elEcTIon iS tHe MOst ImpoRTAnT ELeCTiON oF ouR LifETiMe.

The truth is the #2020Election WILL dete…",140,Biden
2020-10-19 23:03:11,1318326861307457536,"𝚅𝙾𝚃𝙴 𝚅𝙾𝚃𝙴 𝚅𝙾𝚃𝙴 🇺🇸
•
#bidenharris2020 #votebiden #bidenharris #2020election #votetrumpout #vote #election #ballot… https://t.co/21057LS2ji",137,Biden
2020-10-19 23:02:50,1318326770404306946,"US Presidential Election Maps from 1788/89 to 2016
#maps #geography #USElection 

https://t.co/Mwzriu061A",105,Biden
2020-10-19 23:02:25,1318326667346051073,@GOPChairwoman @realDonaldTrump That’s incredible 👈👀💯😎💪 #FourMoreYears #DonaldTrump #BelieveInAmerica #2020Election,115,Trump
2020-10-19 23:01:53,1318326532004143104,"Repost from @rockthevote.

Important reminder from Rock the Vote that the upcoming election gives us the opportunit… https://t.co/G3MLafiuXY",140,Biden
2020-10-19 23:01:35,1318326459245658112,RT @NickersonCierra: The Nickerson Fam has voted! @HarrisVotes #VoteEarly #2020Election https://t.co/OPjn4644MF,111,Biden
2020-10-19 23:00:50,1318326270523019266,"RT @frontlinepbs: Ahead of the #2020election, ""Whose Vote Counts"" examines the rhetoric and realities around mail-in ballots, and how the p…",140,Biden
2020-10-19 23:00:50,1318326267284983808,"RT @RichJaeger: #2020Election 

Biden-China-Iran.",49,Biden
2020-10-19 23:00:26,1318326167817125890,"RT @popdemoc: ⚠️Spoiler alert: With higher numbers of mail-in ballots ✉️, it may take more time to count all the votes and we may not know…",139,Biden
2020-10-19 23:00:25,1318326164721704964,"Crazy uncle is having his daily therapy session...

#Arizona #ArizonaforTrump #ArizonaRally 
#Trump #FoxNews #MAGA… https://t.co/3h9ZmvfvEx",139,Trump
2020-10-19 23:00:20,1318326143741808645,"Just two weeks before the U.S. election, @newtgingrich talks the legacy of the Trump presidency and the future of p… https://t.co/RwPDbMNoFP",140,Biden
2020-10-19 23:00:20,1318326141539659776,"realDonaldTrump gained 6,428 Twitter followers in the last 6 hours, for a 0.0074% increase, with a current count of… https://t.co/TP6rje7jXL",140,Trump
2020-10-19 23:00:20,1318326141132754944,"JoeBiden gained 19,642 Twitter followers in the last 6 hours, for a 0.1748% increase, with a current count of 11,23… https://t.co/x20Z8XeKHY",140,Trump
2020-10-19 23:00:19,1318326140709138433,"Mike_Pence gained 2,238 Twitter followers in the last 6 hours, for a 0.0413% increase, with a current count of 5,42… https://t.co/vGVfUJloj9",140,Trump
2020-10-19 23:00:19,1318326140369600513,ThinkNow's @marioxcarrasco shares his thoughts and insights on the upcoming #2020election and the #Hispanic and… https://t.co/SDcnHgFOOx,136,Trump
2020-10-19 23:00:19,1318326140302315520,"KamalaHarris gained 9,495 Twitter followers in the last 6 hours, for a 0.1414% increase, with a current count of 6,… https://t.co/R9GnCYnTlU",140,Trump
2020-10-19 23:00:14,1318326119708372994,"RT @wjclarklibrary: Today is the last day to register to vote for PA residents, @wjcollege community! If you haven't done it yet, your appl…",140,Biden
2020-10-19 23:00:14,1318326117598601216,"Yet another reason why we need #COVIDStimulus now. 

https://t.co/0jMP80wvEY

#SecularTalk #2020Election",104,Biden
2020-10-19 23:00:13,1318326113484025861,#IVotedEarly #2020Election https://t.co/laCWZEv7ZG,50,Biden
2020-10-19 23:00:12,1318326108350275586,RT @NYCBarAssn: Frequently Asked Questions About Elections - 10/21 - Join us to meet some of the people on the front lines just days before…,140,Trump
2020-10-19 23:00:10,1318326103283539968,The Nickerson Fam has voted! @HarrisVotes #VoteEarly #2020Election https://t.co/OPjn4644MF,90,Biden
2020-10-19 23:00:07,1318326090293719041,"Today is THE LAST day to register to #Vote and not need a provisional ballot.

The #2020Election ends November 3rd.… https://t.co/kXgzm8wjWX",140,Biden
2020-10-19 22:59:33,1318325946319921153,"@senatemajldr It’s Monday and you have no soul, just like Tuesday, Wednesday, Thursday etc. #2020Election #FlipTheSenateBlue #MoscowMitch",137,Biden
2020-10-19 22:59:29,1318325928099864577,Still undecided? Pick an issue that really matters to you and look up where each candidate stands and their record… https://t.co/5iRQgzz5pF,139,Biden
2020-10-19 22:59:25,1318325914120409090,RT @conserv_tribune: This looks like a major mistake on Biden's part. #2020election #DonaldTrump #fracking #JoeBiden #Pennsylvania #unions…,139,Biden
2020-10-19 22:59:07,1318325836550860800,RT @tytsports: Families Of MLK And Jackie Robinson Condemn Trump For Campaign Ad - @rickstrom #BlackLivesMatter #2020election https://t.co/…,140,Biden
2020-10-19 22:58:38,1318325715528462336,RT @Grace28560184: Are you registered to vote? Do you need an absentee ballot? Does your state offer vote by mail? Do you want to vote earl…,140,Biden
2020-10-19 22:58:36,1318325707919904769,Last day to register to vote in CA #UCIVote I voted #2020Election #Vote2020 https://t.co/e6mefg8Q6x,99,Biden
2020-10-19 22:58:11,1318325602986983424,"4 year anniversary of this all-time BANGER from the #NewYorkTimes in honor of their current predictions

Always rem… https://t.co/JSDlMsA0w9",140,Biden
2020-10-19 22:58:03,1318325566488125442,"Ukraine,  does it ring a bell... this creep it's guilty! Trump is still Putin's b*tch,
Don't forget! 

#Arizona… https://t.co/TtQ9MkMLPA",136,Trump
2020-10-19 22:57:18,1318325381200564224,#2020Election in a nutshell: #DonaldTrump may not be likable but gets things done &amp; is changing Washington D.C. whi… https://t.co/veYIyJZGkE,144,Trump
2020-10-19 22:57:14,1318325364368773120,#2020Election ✊🏾 https://t.co/EGYaTkMo4q,40,Biden
2020-10-19 22:57:11,1318325352184381441,"RT @AGKarlRacine: Voting is a fundamental right, and our office has been fighting voter suppression efforts across the country, including i…",140,Biden
2020-10-19 22:56:47,1318325250703171584,Are you registered to vote? Do you need an absentee ballot? Does your state offer vote by mail? Do you want to vote… https://t.co/ydGCOpqKPt,140,Biden
2020-10-19 22:56:40,1318325219686182912,"Wow- voter suppression with desperation - ballot box being set on fire. If your vote didn’t matter, this wouldn’t h… https://t.co/jO5UZwgkEo",140,Biden
2020-10-19 22:56:14,1318325110995116032,"@realDonaldTrump I'll throw in the first pitch 

#Arizona #ArizonaforTrump #ArizonaRally 
#Trump #FoxNews #MAGA… https://t.co/yNvgdXPfgn",136,Trump
2020-10-19 22:55:25,1318324906875117570,"Immigration, the Environment &amp; the Election #PopulationDensity #PublicHealth #2020Election #MassImmigration… https://t.co/I1Usipz1b9",136,Biden
2020-10-19 22:55:09,1318324839556423680,"#2020Election 
#BackTheBlue
#DefendThePolice

😲😠CHILD DIES DUE TO😠
    DAD'S HATRED POLICE
       OUTRAGEOUS 
⁉️😠😡… https://t.co/yH9K6g1BKM",139,Trump
2020-10-19 22:54:34,1318324692160106496,"RT @splcenter: As we continue to fight restrictive voter ID laws, knowing your rights can help avoid or solve problems at the polls.
 
Find…",140,Biden
2020-10-19 22:54:04,1318324565206953984,"Astrophysicist Neil deGrasse Tyson took to Instagram over the weekend, sharing a post that has people freaking out.… https://t.co/rwCa8pLHrO",140,Trump
2020-10-19 22:53:39,1318324459653169152,"RT @semper_vincit: #USElection 
Aggressive Evil psychopath .
Versus
Mellow Evil psychopath.

The choice is clear . https://t.co/iM1XRlgRYz",138,Biden
2020-10-19 22:53:34,1318324438476025856,"Astrophysicist Neil deGrasse Tyson took to Instagram over the weekend, sharing a post that has people freaking out.… https://t.co/mY32h22ZzY",140,Trump
2020-10-19 22:53:33,1318324437339545601,RT @JoeConteComic: I would make political posts but it wouldn’t be fair changing so many people’s minds with my amazing convincing skills .…,140,Trump
2020-10-19 22:53:20,1318324380708048896,"The constitution was created with a process for change, as a document that was intended to evolve. The notion of co… https://t.co/OjmifNUrmr",140,Biden
2020-10-19 22:53:10,1318324339612078080,"#USElection 
Aggressive Evil psychopath .
Versus
Mellow Evil psychopath.

The choice is clear . https://t.co/iM1XRlgRYz",119,Biden
2020-10-19 22:52:42,1318324220624031745,"RT @la_pausapranzo: #calenda : mi candido a #sindaco di #Roma 

#SindacoDiRoma #elezioniregionali2020 #elezioniregionali020 #elezionicomuna…",140,Trump
2020-10-19 22:52:27,1318324158774824961,"FAO any undecided voters, serious question: what is it exactly that you are wrestling with?

#BidenHarris2020… https://t.co/9ClmlfnOL8",134,Biden
2020-10-19 22:52:13,1318324099127672832,"RT @21WIRE: #ICYMI: Yesterday's episode of #SundayWire was a powerful broadcast, as we break down US #2020Election, and also further explor…",140,Biden
2020-10-19 22:52:01,1318324050851209225,RT @Britanniacomms: #Trump says women like him because he improved dishwasher pressure #Trump2020 #USElection2020 #USElection https://t.co/…,140,Trump
2020-10-19 22:51:44,1318323979048857602,"If @JoeBiden wins and they stack #SCOTUS, they can simplify things by just rolling the #senate and #SCOTUS into the… https://t.co/SG7LBelkSd",140,Biden
2020-10-19 22:51:32,1318323928599846915,"Yes.

#2020Election #vote #RejectTrumpism #VoteTrumpOut2020 #RVAT2020 #HoldTrumpAccountable #DumpTrump2020… https://t.co/wPW0ryl9D5",131,Biden
2020-10-19 22:51:23,1318323890704232448,"My youngest—Eleanor (E Roosevelt, America’s best 1st Lady) Anne (A Sullivan, Helen Keller’s teacher) who goes by El… https://t.co/ULRn5FegLv",140,Trump
2020-10-19 22:50:41,1318323715814412288,"RT @xCarlosEMendez: @kanyewest 🔊🔊🔊🔊✊🏽✊🏽✊🏽✊🏽😍 #2020Election #HipHop #musicvideomixes. 
#BoomBap #HipHopBeats #HipHopInstrumentals #SampleBea…",140,Trump
2020-10-19 22:49:52,1318323507273617408,RT @blackgirlwtools: Black people can't get on the same accord because the African Americans with all the money keep saying dumb shit like…,139,Trump
2020-10-19 22:49:31,1318323420891770880,"Fox News host Leland Vittert was able to back Jenna Arnold into a corner, forcing her to answer about Hunter Biden'… https://t.co/nUCqEU1wEF",140,Trump
2020-10-19 22:48:52,1318323258458959872,You should too. #IVotedEarly #2020Election https://t.co/0fY8JnAWnd,66,Biden
2020-10-19 22:48:45,1318323229891518464,"@kanyewest 🔊🔊🔊🔊✊🏽✊🏽✊🏽✊🏽😍 #2020Election #HipHop #musicvideomixes. 
#BoomBap #HipHopBeats #HipHopInstrumentals… https://t.co/hXklVoJUGt",133,Trump
2020-10-19 22:48:34,1318323184001798144,"RT @xCarlosEMendez: #2020Election #HipHop #musicvideomixes. 
#BoomBap #HipHopBeats #HipHopInstrumentals #SampleBeats #YoMTVRaps #Dopeness #…",140,Biden
2020-10-19 22:48:15,1318323100744908805,Black people can't get on the same accord because the African Americans with all the money keep saying dumb shit li… https://t.co/LezGdoEh8T,140,Trump
2020-10-19 22:48:14,1318323096705667072,"In California, today is the deadline to register to vote in the #2020Election! Go to https://t.co/4i4nm5d6nP to reg… https://t.co/QG3iPQKQtx",140,Biden
2020-10-19 22:48:03,1318323052732686338,"@TheRightMelissa @realDonaldTrump @60Minutes NO COMMENT....

#Arizona #ArizonaforTrump #ArizonaRally 
#Trump… https://t.co/q27lCAKKnn",133,Trump
2020-10-19 22:47:58,1318323031857455105,@commentiquette just wrote you on for a position in the state of Idaho for early voting! I hope you win!… https://t.co/qeYjJeE0Oy,129,Trump
2020-10-19 22:47:30,1318322913209180160,Voted! #Vote #VoteEarly #VoteLikeYourLifeDependsOnIt #2020Election https://t.co/ZoeoCah5ov,90,Biden
2020-10-19 22:47:26,1318322897472135168,South Florida kicked off the start of 14 consecutive days of in-person early voting from 7 am to 7 pm in South Flor… https://t.co/lyxaiSKciM,140,Biden
2020-10-19 22:47:04,1318322805918760960,RT @Reuters: #2020Election: Here's how President Trump and Joe Biden plan to revive the economy https://t.co/5CK9LZ3cu4,119,Biden
2020-10-19 22:46:52,1318322755964555268,"#2020Election #HipHop #musicvideomixes. 
#BoomBap #HipHopBeats #HipHopInstrumentals #SampleBeats #YoMTVRaps… https://t.co/7OQRTibXWz",132,Biden
2020-10-19 22:46:40,1318322704089378816,"#Adolescents care about what's going on in their communities, states, and their country, and they're motivated to m… https://t.co/8B7jdgF0mH",140,Biden
2020-10-19 22:46:14,1318322592818909185,"RT @branbrotherton: I prayed over my ballot and cast it. Lord, guide our country and let us strive daily to allow others to see YOU through…",140,Trump
2020-10-19 22:45:46,1318322476250767360,Got out and voted today! #LisdVote #EarlyVoting #2020Election https://t.co/XEL5VXYW17,85,Biden
2020-10-19 22:45:40,1318322452217421824,"I would make political posts but it wouldn’t be fair changing so many people’s minds with my amazing convincing skills .

#2020Election",135,Trump
2020-10-19 22:45:06,1318322311431245824,"RT @NCRegister: “Bishop McElroy is a moral theologian, but one of the most important roles of a bishop is to teach, and he never mentions t…",140,Biden
2020-10-19 22:44:36,1318322182448160769,"@NBCNightlyNews @NBCNews @CatieBeckNBC Bravo kids. Continue to do good, not just for the #2020Election but for always.",118,Biden
2020-10-19 22:44:16,1318322098838921216,"RT @CHRISTLORD: Fauci, #disaster and an #idiot. Classic #Trump when upset and feels that he is not being served.

#DonaldTrump #WhiteHouse…",139,Trump
2020-10-19 22:44:02,1318322039615188993,"RT @BrentNLiberty: A special thank you to @RyanBizzarro for joining us on this week’s episode. If you want to know more about the man, poli…",140,Biden
2020-10-19 22:43:50,1318321991816941568,RT @jaba_kash: Housing market in California is going to crash. Brace yourselves. #realestateagent #housing #redfin #trulia #zillow #recessi…,140,Trump
2020-10-19 22:43:23,1318321879556435970,"If Faux News wont air your conspiracy theory, you gotta know your shit is whack #2020Election https://t.co/oKIPgiqVNF",117,Biden
2020-10-19 22:43:21,1318321867745226752,Housing market in California is going to crash. Brace yourselves. #realestateagent #housing #redfin #trulia #zillow… https://t.co/zeZPY6dZBr,140,Trump
2020-10-19 22:43:19,1318321860963086340,"RT @Brian_Farkas: Join me at 6:30PM TONIGHT for a Virtual Reception with special guest, Governor @RoyCooperNC. Honored to have the Governor…",140,Biden
2020-10-19 22:42:42,1318321704955973634,"Please welcome Michael P. McDonald (@ElectProject) 2 @Wikipedia. A 🧑‍🏫@UFPoliSci, he helped establish the Public Ma… https://t.co/KyT7pGuqnY",140,Trump
2020-10-19 22:42:20,1318321614241542144,"RT @CityOfBoston: Get out and vote early, Boston! 

Registered Boston voters can vote at any early voting location in the City. We have sit…",140,Biden
2020-10-19 22:42:15,1318321593295273984,Thx @UTSA for being an #earlyvoting2020 site. I completed the process safely in less than 15 minutes! @UTSAStudents… https://t.co/tAU0KZoajO,140,Biden
2020-10-19 22:42:13,1318321582805168129,RT @KIRORadio: The @SammamishPD is warning people to be diligent about checking their mailboxes after bags of mail — including ballots — we…,140,Biden
2020-10-19 22:42:09,1318321566594207745,"#2020Election 
#ViolenceIsNotTheAnswer

DEMOCRATIC VIOLENCE 
     IS VIOLATION OF 
       FREE SPEECH

Conservative… https://t.co/ijh9zPbt82",140,Trump
2020-10-19 22:41:37,1318321433257349122,#Wutang2020 @WuTangClan #2020Election https://t.co/gHOSeHHQa1,61,Biden
2020-10-19 22:41:29,1318321398633431041,"Name calling.
Lies.
Tactics that are exhausting, at best. Tactics that he has used for so long and is finally exhau… https://t.co/62x5ornwfP",140,Trump
2020-10-19 22:40:43,1318321205238255616,Early voters...roll call! 🙌🏽 #2020Election https://t.co/VmtvN9FV5J,66,Biden
2020-10-19 22:40:12,1318321074564550656,"RT @UCIrvine: TODAY is the last day to register to vote in California for the #2020Election #UCIVote  🙌🏽🗳💙💛

Register online: https://t.co/…",140,Biden
2020-10-19 22:39:20,1318320857882726405,"RT @park24hrs: Pay no attention to the “polls” JUST VOTE

#2020Election #Vote  #VoteThemAllOut #FinishStrong  #MakeAPlan",120,Biden
2020-10-19 22:38:47,1318320718413668353,"#2020Election 
#KAG2020LandslideVictory

DOUBLE  STANDARD ⁉️⁉️
⁉️CONFLICT OF INTEREST

Biden's Former Ukraine Advis… https://t.co/7xvxQJW8qv",140,Biden
2020-10-19 22:38:43,1318320701842051077,"Team CaCo is officially finished with early voting 🗳
.
Go vote, bring a friend 🇺🇸
https://t.co/WI4y89Ex1e

#Vote… https://t.co/k5vAjvqmlh",137,Biden
2020-10-19 22:38:24,1318320623903559681,@DanRather @cberrl And don't forget #trump throwing #DrFauci under the bus! Saying he gets everything wrong! #2020Election,122,Biden
2020-10-19 22:38:12,1318320575048085504,The Huckster. But deadly. #2020Election #USA #democracy (fade to black or stagger on?) https://t.co/3TXJ4l0V3T,110,Biden
2020-10-19 22:37:31,1318320401810825216,"#TrumpSupporters, there is healing time. Recognize your abuser. #DonaldTrump #MAGA #2020Election #BidenHarris2020 #vote  #VoteEarly",131,Biden
2020-10-19 22:37:23,1318320366184529920,I truly believe Adam Schiff rigged the election and thats how he won! I cannot believe any Californian would vote f… https://t.co/bRpP8GRqFh,140,Biden
2020-10-19 22:36:26,1318320127939588097,"Took my daughter to vote for her 1st Presidential Election. This Election is so important, please do whatever you c… https://t.co/RmDc4xSuju",140,Biden
2020-10-19 22:36:05,1318320041230692352,"My vote-by-mail ballot 🗳 was turned in at the county election office this AM!
#2020Election #VoteEarly… https://t.co/1igexASSa6",127,Biden
2020-10-19 22:36:02,1318320028819705857,"#2020Election 
#KAG2020LandslideVictory

MORE EVIDENCE MOUNTS

Former Biden Business Associate Flips, Confirms Hunt… https://t.co/PYCsxe2oHN",140,Biden
2020-10-19 22:35:50,1318319978983034881,RT @CaliforniaLabor: Fellow Californians: TODAY is your last day to register to VOTE in the #2020Election! Get on it ASAP! https://t.co/6Cr…,140,Biden
2020-10-19 22:35:48,1318319967654346754,Have you voted yet? Now more than ever your voice must be heard! Celebrate your voice with our voting balloons! ❤️💙… https://t.co/YgHOwI9443,140,Biden
2020-10-19 22:35:30,1318319894618906625,CC candiate VG seems to be taking after @mayorLBH ‘s strategy of having a non profit break irs tax code by having V… https://t.co/iJTdO5F1EH,140,Biden
2020-10-19 22:35:28,1318319885458546696,@SpeakerPelosi @senatemajldr @SenSchumer @realDonaldTrump #GoVote #Government #stimulus #Republican #Democrat… https://t.co/FbnFzGTOL6,134,Trump
2020-10-19 22:35:25,1318319870623256577,"RT @CountyofLA: In CA, today is the deadline to register to vote for the #2020Election. You only need 3 things to get started: 
✅ Your Cali…",140,Biden
2020-10-19 22:35:24,1318319870346448903,"RT @seedsingrdk: With just a few days left in the #2020Election, @runjewels is using their music and activism to get people to the polls wi…",140,Trump
2020-10-19 22:35:12,1318319818265841667,"No surprise Cornyn et al trying to reclaim their own fortunes, but the damage is done. The whole Republican Party d… https://t.co/q1d3bS8848",140,Biden
2020-10-19 22:35:01,1318319773592158209,This looks like a major mistake on Biden's part. #2020election #DonaldTrump #fracking #JoeBiden #Pennsylvania… https://t.co/nyoj4Xfk9T,134,Biden
2020-10-19 22:35:01,1318319770136137731,The @SammamishPD is warning people to be diligent about checking their mailboxes after bags of mail — including bal… https://t.co/85UFUxe4cg,140,Biden
2020-10-19 22:34:52,1318319734761271296,Finally dropping off my ballot. No waiting in line. Walking in and out in 2 minutes. #VoteBidenHarris… https://t.co/u9V9hTF002,126,Biden
2020-10-19 22:34:10,1318319559691173888,#Vote #2020Election #VoteBidenHarris https://t.co/WynabEo3va,60,Biden
2020-10-19 22:33:57,1318319504804388865,"NOW I know what I've doing wrong in the dating world.  I usually open with ""Suburban woman, will you please like me… https://t.co/0DjyOVK37u",140,Trump
2020-10-19 22:33:05,1318319286901825536,"RT @dreammapper: 6/

""Russia is actively interfering again in the 2020 U.S. election to assist Donald Trump, and some of the President's as…",140,Trump
2020-10-19 22:33:03,1318319277888294913,"Always listen to #science. It is not #absolute, but it eventually always gets it right.
#COVID19 #coronavirus… https://t.co/H2mpX9JXAX",134,Biden
2020-10-19 22:32:27,1318319127279374336,So happy for today because I just voted for #JoeBiden #KamalaHarris no line just walked right on in #Jacksonville… https://t.co/cIuRVdfyE5,138,Biden
2020-10-19 22:32:26,1318319123571552257,It's the first day of early voting in Florida today. I dropped my ballot off at an early voting sight dropbox this… https://t.co/EsuNv4HC5Q,139,Biden
2020-10-19 22:32:26,1318319120845131776,Mail-in voting numbers in key states show .@JoeBiden may be trailing despite #poll results 😱 #2020Election #Vote… https://t.co/rHuNJaTNjR,137,Biden
2020-10-19 22:32:25,1318319116424482817,"I remember what @BarackObama said! ""YES YOU CAN"" 
-
#JoeBiden #BidenHarris2020 #KamalaHarris2020 #KamalaHarris… https://t.co/oRii7X7UbX",135,Biden
2020-10-19 22:32:15,1318319073898291200,"RT @dreammapper: IVANKA DIRECTED TRUMP TWITTER OF WIKILEAKS / RUSSIA 2016

.
Source:
GOP-led SENATE Intelligence Committee Report
VOLUME 5…",139,Biden
2020-10-19 22:31:41,1318318933418627072,"The postal worker faces up to five years in prison and a fine of $250,000. #2020Election https://t.co/zW3DXR8Ksr @DailySignal",125,Biden
2020-10-19 22:30:51,1318318725393764352,I voted early. Now it’s your turn. #2020Election https://t.co/J9pKCdIwt9,72,Biden
2020-10-19 22:30:05,1318318528475418626,"⚠️Spoiler alert: With higher numbers of mail-in ballots ✉️, it may take more time to count all the votes and we may… https://t.co/YuzqWsxwVN",140,Biden
2020-10-19 22:30:00,1318318509848481792,"🚨 Make sure you're registered! 

5️⃣ States have registration deadlines today‼️

#VoteLikeYourLifeDependsOnIt #Vote… https://t.co/DLvncr9ABn",140,Biden
2020-10-19 22:29:53,1318318480689647622,✅ Vote 🇺🇸 @CLP_Elementary #VoteEarly #2020Election #RockTheVote https://t.co/ONKNLxP8UA,87,Biden
2020-10-19 22:29:52,1318318477967544321,"RT @zayaaah: #2020Election #Trump2020 

┏━━┓┏━━┓┏━━┓┏━━┓
┗━┓┃┃┏┓┃┗━┓┃┃┏┓┃
┏━┛┃┃┃┃┃┏━┛┃┃┃┃┃ 
 🇺🇸KEEP🇺🇸AMERICA🇺🇸GREAT🇺🇸 |
┃┏━┛┃┃┃┃┃┏━┛┃┃┃┃
┃┗…",140,Trump
2020-10-19 22:29:52,1318318476549828608,@CNNnewsroom Biden just won the election #2020Election,54,Biden
2020-10-19 22:29:38,1318318415359008768,RT @yevalution: BREAKING! These #Terrorists are relentless. They're going hard now to destroy every inch of us #Armenian #Genocide #2020Ele…,140,Trump
2020-10-19 22:29:08,1318318290377216002,"RT @babyyodawinemom: How is it legal to put this BS on a ballot?????

Can we put a disclaimer under Trump that says “🚨WARNING: Will destroy…",140,Biden
2020-10-19 22:28:54,1318318234265919488,Thank you for coming to Maine @Mike_Pence! #LeadRight #vp #2020Election #TheBestIsYetToCome https://t.co/joXanxRz7x,115,Trump
2020-10-19 22:27:02,1318317764487020545,@izzytheratking #Trump2020Landslide #4MoreYears #2020Election #AmericaFirst #Trump  #TRUMP2020ToSaveAmerica https://t.co/vaL9CY11T7,131,Trump
2020-10-19 22:27:00,1318317754685001731,#ICanHope https://t.co/6NbOc29X5u  #2020Election https://t.co/TB810RyGHY,72,Biden
2020-10-19 22:26:51,1318317714860015624,"🇺🇸 @realDonaldTrump is making headway in Pennsylvania 

📈 Chance of winning the state 28.6% &gt; 30.8%

📈 71% of bets… https://t.co/MB10BGCqwX",142,Trump
2020-10-19 22:26:46,1318317695071236096,"#2020Election 
#KAG2020LandslideVictory

🚨TRUMP FIGHTS FOR🚨
    VICTIMS OF HUMAN            
          TRAFFICKING… https://t.co/zmv6vwv1aG",139,Biden
2020-10-19 22:26:41,1318317676368973824,"RT @JuanitaTolliver: I’m voting by mail. 📬 What’s your voting plan? 

https://t.co/ZgifR3Pj67

#womenarevoting #gotv #iwillvote #countonus…",139,Biden
2020-10-19 22:26:13,1318317555438768128,For the first three years the Democrats tried to impeach President Trump by blaming their defeat on Russias meddlin… https://t.co/6y98ZJN94B,140,Trump
2020-10-19 22:25:33,1318317387767271424,"How is it legal to put this BS on a ballot?????

Can we put a disclaimer under Trump that says “🚨WARNING: Will dest… https://t.co/ehWQ1eGz42",140,Biden
2020-10-19 22:25:26,1318317361754091520,"Fauci, #disaster and an #idiot. Classic #Trump when upset and feels that he is not being served.

#DonaldTrump… https://t.co/6drAxOjbgN",135,Trump
2020-10-19 22:25:20,1318317334679965698,"RT @JessKartalija: Today is the last day to register to vote in #Pennsylvania!
🗳
PA is one of the most-watched battleground states in the u…",140,Biden
2020-10-19 22:25:14,1318317309711310848,#Trump2020Landslide #BlacksForTrump #4MoreYears #2020Election #AmericaFirst #Trump  #TRUMP2020ToSaveAmerica https://t.co/1reAa65478,131,Trump
2020-10-19 22:25:03,1318317261808173057,Today is the last day to register for 2020 voting! You can register to vote online at https://t.co/JRdlvpfHsO… https://t.co/67w8oDN22S,134,Biden
2020-10-19 22:25:02,1318317258549186561,"From the US: “Imagine a young girl looking in the mirror, searching for role models in the world to give her hope t… https://t.co/HgqIrbzykO",140,Trump
2020-10-19 22:24:06,1318317023861100546,"@senatemajldr Power Corrupts
👇
Absolute Power Corrupts Absolutely
👇
🏴‍☠️Something #MoscowMitch never learned &amp; toda… https://t.co/dlsA3qjCtn",144,Biden
2020-10-19 22:23:57,1318316986170998787,"I can see #Everything  clearly now that I am wearing my new #eyewear . In fact, they tell me my #hindsight will be… https://t.co/16umktnjHi",139,Trump
2020-10-19 22:23:04,1318316764493717504,"A must watch for all Trumpsupporters.
This is why we love him so much!!! 
#TRUMP2020ToSaveAmerica
#maga… https://t.co/ibvgkGBhph",128,Trump
2020-10-19 22:22:44,1318316681802862592,"CALIFORNIA: TODAY is the last day to register to vote and receive your mail-in ballot before election day. 

Don’t… https://t.co/fgZbunTfGv",139,Biden
2020-10-19 22:22:10,1318316539943157761,"#2020Election 
#KAG2020LandslideVictory

🚨SC-CAUGHT ON VIDEO🚨

Elections Chairman Resigns After Getting Caught Stea… https://t.co/pqz0msAkqj",140,Biden
2020-10-19 22:21:55,1318316474214326277,RT @GrahamCenter: Early voting begins tomorrow and the @UF community is all in! The Gator Get-Out-The-Vote Coalition and @PresidentFuchs ha…,140,Biden
2020-10-19 22:21:23,1318316341506510849,"About to vote in San Antonio, TX.

Big turnout, moving fast.

Good to see a lot my latin brethren out here.

Let's… https://t.co/DdhNbdO3r8",139,Trump
2020-10-19 22:21:06,1318316271461634051,Check out this 2020 election forecast via @270toWin https://t.co/0lia4xw8o5 #2020election,89,Trump
2020-10-19 22:21:04,1318316262938845185,RT @Jonathan_1867: Who are you voting for? Or have  already voted for in the #USElection? Please Retweet once voted. #USElection2020 #USEle…,140,Biden
2020-10-19 22:21:00,1318316246048362496,#2020Election - How #Trump could repeat his 2016 upset in #Pennsylvania https://t.co/i2cOX42vZT,95,Biden
2020-10-19 22:20:49,1318316197121839105,did my part today. now go do yours. #VOTE #2020Election https://t.co/bSQBobVtLp,79,Biden
2020-10-19 22:20:29,1318316114414309376,RT @claddagh33: Who are you voting for?? #Election2020 #EarlyVoting #Election #JustCurious #Polls #poll #vote #VoteEarly #2020Election,134,Biden
2020-10-19 22:20:26,1318316102292733953,"Today is the last day to register to vote in #Pennsylvania!
🗳
PA is one of the most-watched battleground states in… https://t.co/LFoOCccD1u",139,Biden
2020-10-19 22:20:15,1318316055404728325,#2020Election https://t.co/GrNGoBe8hH,37,Biden
2020-10-19 22:20:10,1318316035502690310,RT @MarquetteU: Have you already voted for the 2020 Presidential Election? #2020Election,88,Biden
2020-10-19 22:19:26,1318315851691511818,#2020Election #Election #Trump #Democrats #DonaldTrump #VoteBlue #VoteRed #Resist #Biden #Politics #Coronavirus… https://t.co/5t4lQ1MtoT,136,Biden
2020-10-19 22:18:38,1318315651010719745,"RT @NdpAnna: I need your vote Kamloops South Thompson, it is time for change!! Advance polls open today!!!  #ivoteBC #BCelxn2020 #bcpoli #b…",140,Biden
2020-10-19 22:18:26,1318315600142360576,What an honor is to vote! It makes me nervous EVERY. TIME. @SuptMarkHenry #vote #2020Election #usaproud https://t.co/AsKWbPmZ2H,127,Biden
